store_id,Sales,Year_open,Traffic_count,Food_away_3R,Food_away_5T,Pop_GE_18_3R,Pop_GE_18_5T,Pop_18_21_3R,Pop_18_21_5T,Pop_21_39_3R,Pop_21_39_5T,Pop_40_49_3R,Pop_40_49_5T,Pop_50_69_3R,Pop_50_69_5T,Pop_70_85_3R,Pop_70_85_5T,Likely_customers_1R,Likely_customers_5T,Competitor_A_index,Competitor_B_index,Competitor_C_index,Competitor_D_index,Bakeries_index_1R,Casual_dining_index_1R,Fast_food_index_1R,Low_grocery_index_1R,Mid_grocery_index_1R,Big_box_index_1R,Sandwich_shop_index_1R,Fast_food_8T,Big_box_1R,Pop_Associates_3R,Pop_Associates_5T,Pop_Bachelors_3R,Pop_Bachelors_5T,Pop_Doctorate_3R,Pop_Doctorate_5T,Pop_grades_9_12_3R,Pop_grades_9_12_5T,Pop_grad_school_3R,Pop_grad_school_5T,Pop_in_school_3R,Pop_in_school_5T,Pop_undergrads_3R,Pop_undergrads_5T,Pop_Masters_3R,Pop_Masters_5T,Pop_some_college_3R,Pop_some_college_5T,Tot_HH_Expend_3R,Tot_HH_Expend_5T,Cust_value,Cust_value_per_cap,Cust_value_region,Cust_value_per_cap_region,HHinc_LT_25K_3R,HHinc_LT_25K_5T,HHinc_25_49K_3R,HHinc_25_49K_5T,HHinc_50_74K_3R,HHinc_50_74K_5T,HHinc_75_99K_3R,HHinc_75_99K_5T,HHinc_GE_100K_3R,HHinc_GE_100K_5T,Avg_HHinc_3R,Avg_HHinc_5T,Med_HHinc_3R,Med_HHinc_5T,HH_1person_3R,HH_1person_5T,HH_2person_3R,HH_2person_5T,HH_3person_3R,HH_3person_5T,HH_4person_3R,HH_4person_5T,HH_5person_3R,HH_5person_5T,HH_6person_3R,HH_6person_5T,Brady_Bunch_3R,Brady_Bunch_5T,med_home_value_3R,med_home_value_5T,med_home_value_adj_3R,med_home_value_adj_5T,per_cap_inc_3R,per_cap_inc_5T,labor_blue_3R,labor_blue_5T,labor_farm_3R,labor_farm_5T,labor_white_col_3R,labor_white_col_5T,avg_LOR_3R,Pop_married_3R,Pop_married_5T,Distance_hwy,Distance_hwy_interstate,Distance_interstate,restaurants_3R,retail_3R,restaurants_retail_3R,Asian_HH_3R,Asian_HH_5T,Asian_pop_3R,Asian_pop_5T,Black_HH_3R,Black_HH_5T,Black_pop_3R,Black_pop_5T,Hispanic_HH_3R,Hispanic_HH_5T,Hispanic_pop_3R,Hispanic_pop_5T,HV,south,central,west,HD,free_standing,strip_mall,Big_box_0_5R,Sandwich_shop_8T,All_malls_1R,high_density,Competitor_A_0_5R,Competitor_A_1R,Competitor_B_0_5R,Competitor_B_1R,Competitor_C_0_5R,Competitor_C_1R,Competitor_D_0_5R,Competitor_D_1R,Bakeries_0_5R,Bakeries_1R,Low_grocery_0_5R,Low_grocery_1R,Mid_grocery_0_5R,Mid_grocery_1R,Malls_300K_0_5R,Malls_300K_1R,Universities_0_5R,Universities_1R,Universities_3R,Universities_5T,Universities_8T
266,1095139.988,2012,80104.64,2225.94,2060.38,97875,1355,6098,72,39654,515,16638,240,27192,410,9983,140,577,165,0,0,0,0,0.129689825,1.94709132,12.04484285,0,0,3.149102658,0,43,3,5023,44,9670,176,339,1,3639,28,695,9,22723,213,5372,46,2035,26,19522,210,2412136236,34236845,106405.9119,17.84886068,328117.8527,41.36193256,19832,337,18770,263,8327,123,3446,36,3769,39,46431,42422,33121,30167,22352,346,15908,229,6705,77,4553,63,2498,40,1201,21,926,22,119010,110961,119750.0056,111650.9568,20942,21267,11676,104,26072,536,22543,190,7.59,36314,449,0.002927513,0.002927513,0.418595699,649,1345,1994,6157,80,14399,163,8379,96,17495,169,15503,258,48500,726,1,0,0,1,1,0,0,2,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
267,845681.8662,2012,178296.58,3550.5,3989.03,97629,7246,4744,425,36232,2373,16174,1330,29456,2398,12197,798,3837,2893,0,0,0,0,0,0,1.403424997,0,0.233712988,1.283320463,0,31,2,3430,224,22924,2168,2128,180,4636,529,1967,226,27344,2443,4652,438,10638,902,14177,1118,3268736347,272736863,465099.7003,35.21897188,1405268.917,78.97998419,11062,697,10982,615,8389,535,5182,434,17213,1675,119010,151485,61264,82195,19631,1208,15840,1235,6531,568,5498,549,2963,272,1350,83,1015,40,346331,513150,447270.2984,662709.2395,50297,62897,13314,539,10070,543,42778,3648,10.09,50982,4155,0.01999696,0.01999696,0.01999696,369,944,1313,3432,281,7999,723,2443,157,5178,307,15492,855,50992,2502,1,0,1,0,1,0,1,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
268,773695.3371,2012,28793.38,2381.69,2221.68,59381,776,4368,54,23020,331,12269,125,16695,195,4170,88,1429,259,0.687885664,0,0.469854752,0.878590339,1.792393284,1.231766877,4.232481333,0.299645541,0.632219578,4.207798723,1.566476003,27,7,4299,71,11048,140,541,8,4514,69,846,16,23356,302,4405,35,3283,30,10517,133,1246903704,22501159,130115.2594,22.40095501,325055.1441,57.68346603,5000,112,6478,115,5700,99,3672,71,5782,100,75265,73165,57093,54787,6023,171,7141,146,4893,82,4399,55,2305,24,1057,11,812,7,176156,176312,204041.305,204221.9997,24810,35427,10130,119,6491,73,26039,359,9.88,30813,356,0.308389776,0.308389776,4.2410333,169,416,585,2383,20,8530,54,8408,192,25046,374,4348,66,18246,186,1,0,1,0,1,1,0,0,4,6,1,0,1,0,0,0,1,1,1,0,3,0,1,0,1,0,1,0,0,0,0,0
269,664590.2853,2012,9036.72,2166.7,2009.26,34289,5276,4234,773,14634,2417,4455,704,7976,1040,3974,517,585,817,1.249995,0,0.501601686,0,0.672370166,4.445500296,8.788251571,0,0.737233535,11.5935086,2.215379586,29,18,1479,229,4059,396,441,53,1953,409,362,88,14236,2507,5786,982,1754,188,6263,1003,769196185,105574513,217830.4115,31.65643146,620767.2639,95.71943382,6925,1148,4584,709,2838,428,1764,254,2158,176,52122,42810,34544,31073,6087,840,5992,832,2836,449,1973,321,839,159,332,75,213,40,137815,113844,227168.1446,187655.4095,21700,17030,4181,708,4982,769,12785,2069,9.29,14751,2222,0.003399294,0.003399294,34.44936915,122,338,460,317,27,821,68,4095,699,11815,2196,835,216,3143,808,1,0,1,0,1,0,1,6,4,9,1,1,1,0,0,0,1,0,0,0,2,0,0,0,1,1,2,0,0,1,0,1
270,700630.1661,2012,12861.31,2581.04,2349.93,17109,4982,1327,418,5518,1701,2584,790,5181,1525,2872,669,198,231,0,0,0,0,0,0,0,1.08886675,0.992744725,1.249995,0,10,1,1184,310,1356,280,75,13,1052,368,126,28,5837,1735,1260,272,676,83,3572,961,416691719,108460249,126384.1324,31.15197076,465865.0491,120.0234732,3792,1391,2860,789,1294,281,611,122,762,118,44390,34485,30178,24187,3165,922,2848,760,1431,402,1025,314,526,175,178,65,146,63,73760,45311,95257.59233,58517.03858,18476,14280,2355,669,2010,713,5073,1191,11.6,7843,1974,0.000965169,0.000965169,35.50226297,62,190,252,60,8,196,31,2221,884,5605,2151,528,182,2242,817,1,0,1,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
271,667541.91,2012,14380.52,2917.53,3044.18,45122,5865,3622,478,15657,1925,6607,829,13554,1867,6790,902,2401,2302,0,0,0,0,0,0,0.55070915,0,0,6.465454833,0,24,6,2979,410,7344,958,634,60,3432,420,1587,201,17707,2293,4721,622,3800,541,9518,1280,1280532427,173992400,374061.453,40.63064896,728505.2969,73.65662043,6829,781,6531,841,4487,606,2740,399,3364,490,59838,61053,44458,47622,6544,777,8043,1069,3952,527,3057,442,1493,191,578,69,283,41,145846,152625,170802.4403,178741.429,23992,24611,3780,558,5618,670,14991,2162,11.02,22837,3116,0.002273784,0.002273784,0.015346957,116,222,338,285,32,835,84,585,70,1444,163,11801,1521,34965,4513,1,0,1,0,1,0,1,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,747153.9741,2012, ,4667.29,4471.08,46243,1396,3221,88,16199,618,11418,333,12982,319,3081,54,1881,588,0,0,0,0,0,2.49999,1.912990906,0,0,8.835647484,0,11,10,3666,120,14413,425,816,21,4770,123,891,21,21761,684,4202,123,6005,166,8677,273,1802988394,47097559,236158.0271,48.9167192,536078.0749,100.0531588,1194,47,2765,93,3432,89,3689,103,11585,291,136226,129223,101776,94745,4284,120,6599,172,4092,111,4776,135,1975,57,695,21,242,9,250780,267962,323870.6481,346060.398,46680,38394,2606,74,3093,86,25893,790,7.1,30636,900,0.020188875,0.020188875,8.743341888,107,196,303,1366,37,4825,145,1495,51,3808,143,6105,183,21111,716,1,0,1,0,1,0,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
273,894015.417,2012,11066.44,3185.32,2809.77,39530,6206,2734,434,16629,2508,7117,1040,10264,1659,3579,701,1368,1581,0.767169999,0,0.797753942,0.935513406,1.677266001,3.536859051,13.73339643,0,1.464087336,11.88406372,1.702683405,26,15,1664,237,3246,293,138,15,2905,552,192,5,14855,2325,2283,304,680,63,8315,1107,961919850,143431128,287170.7474,33.28615547,821688.537,88.17759781,4800,1041,4927,944,3607,555,2118,212,2329,252,58677,46776,44678,36785,3991,714,4876,806,2977,462,2720,442,1746,307,840,158,632,117,96979,71443,125243.8455,92265.29513,19252,16201,7088,1196,5108,884,11543,1578,10.62,19576,2988,0.00668465,0.00668465,0.075101355,94,217,311,212,22,688,59,994,88,3424,260,7101,1245,28353,4843,1,0,0,1,1,0,1,6,2,6,1,0,1,0,0,0,1,1,1,1,2,0,0,1,2,0,1,0,0,0,0,0
274,439363.9641,2012,29011.29,4360.42,4092.03,37460,8928,2525,567,11695,3041,8973,1908,11962,2670,2846,880,2719,3754,0,0,0,0,0,0,4.676961433,0,1.111693229,1.783856382,0.211570505,27,2,2150,567,10188,2373,1102,206,3501,645,584,177,15767,3147,3207,662,4473,880,7166,1850,1228282544,303349447,428107.2636,52.88583378,927903.8882,98.05514293,1028,324,1740,480,2128,613,2266,604,9490,2278,147923,138164,112637,105310,2266,822,4596,1318,3119,712,4002,823,1615,367,686,159,370,97,272773,262522,352273.5796,339034.8923,47020,49226,2828,739,2308,462,20138,4281,9.26,25621,5665,0.022047241,0.022047241,0.024540005,76,142,218,4244,722,15290,2448,2136,784,7064,2615,2071,609,7678,2016,1,1,0,0,1,0,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
275,1565733.353,2013,6645.1,3443.2,3137.19,140631,11896,5810,555,74543,6666,23783,1973,30400,2364,7824,512,4214,2974,1.249995,1.249995,0,0,0,0,5.928937769,1.249995,0,0.084945996,3.175221203,20,3,4519,389,34502,2719,1945,103,5028,430,4624,642,29872,3081,7941,954,12119,728,19843,1952,4680377146,358433450,219458.0697,19.36844475,755684.878,56.30243796,19913,2413,16378,1637,12950,1122,8460,667,21694,1065,94944,63579,55282,38858,39321,3407,23481,1927,7090,635,4622,448,2515,252,1247,132,1118,103,243083,210453,313930.3324,271790.2126,45982,31089,12878,2006,14767,1347,61002,4545,7.68,48129,4030,0.657376385,0.657376385,0.796822509,712,1156,1868,3177,326,6090,847,13453,1323,33644,2504,16368,2086,50695,6114,1,0,0,1,1,1,0,0,5,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
276,949318.5552,2013,43222.41,4250.02,4007.02,16805,6628,1200,485,6685,2644,3899,1517,4282,1680,997,416,812,2452,0,0,0,0,0,2.483747967,4.837097129,0.642546897,1.249995,3.667129357,0,8,3,1248,497,3038,1236,17,7,1900,768,223,89,8307,3349,1426,543,948,321,4421,1726,561423932,213777581,200237.7474,48.58612501,468379.2312,107.5787849,609,356,1248,586,1658,675,1630,603,2766,967,96015,88602,81347,74167,1008,507,2044,802,1624,668,1834,701,926,328,309,119,166,63,165040,157038,213141.4457,202807.2368,30253,28871,2486,974,1603,688,8106,3097,8.1,11291,4303,0.002179876,0.002179876,2.982829881,43,84,127,100,34,418,130,878,362,2816,1138,1125,443,4840,1861,1,0,0,1,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
277,930112.7532,2013,10521.28,4125.38,4082.24,54163,22283,4124,1649,18793,8313,9896,4005,17897,7064,4499,1685,2381,7473,0.069935277,0,0,0,0,1.124234525,4.709274162,1.249995,1.217465369,2.488682319,0.069935277,40,2,4857,2119,6263,2436,237,43,4805,1934,488,225,21521,8499,4984,1945,1883,595,14309,6147,1800505445,738936630,552754.2731,42.4747412,1288935.328,94.43904469,3092,1272,4578,1925,5060,2185,4179,1795,8633,3431,90018,85928,75232,73939,4770,2052,7740,3163,4936,2077,4481,1813,2272,932,898,379,447,194,154448,141454,199462.3728,182681.2292,31505,30015,10756,4606,4676,2127,22474,8814,11.63,32341,13189,2.747119128,2.747119128,7.335341567,107,227,334,492,153,1756,558,709,380,2094,1099,6307,2617,23193,9577,1,0,0,1,1,0,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
278,790256.4051,2013,4801.72,2476.54,2315.67,14270,6181,897,399,4615,2062,2264,994,4583,1885,2173,964,822,1166,0,0,0,0,0,0,4.564205925,0,0,2.574337058,0,8,3,822,298,1407,497,52,27,1111,495,76,19,4563,2108,654,380,313,136,2872,1330,352857410,146889791,139817.8378,46.4472477,362303.7428,120.3324228,2065,1022,2181,1039,1566,692,871,313,764,242,54643,48514,42647,39030,2042,1022,2525,1048,1197,516,904,390,490,215,177,71,114,46,105012,88940,165644.5947,140292.8261,21802,20119,2155,882,1390,784,4392,1775,13.16,7857,3152,0.014480648,0.014480648,1.367166888,30,94,124,54,23,154,65,250,92,617,222,237,105,923,383,1,0,1,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,510842.9643,2013,108566.92,3123.63,2729.29,11288,1518,2204,534,5099,1025,1243,72,2461,59,1007,16,147,138,0,0,0,0,0,0,0,0,0,0,0,4,0,874,79,1819,83,140,2,529,49,116,14,3261,487,729,125,570,22,2138,209,251766156,23139541,54467.78003,28.54187897,120925.3745,71.15331053,615,92,1083,188,804,118,486,42,1393,47,112501,54599,63928,44977,838,31,1527,114,817,129,744,130,305,60,96,17,55,7,995178,713978,472586.5691,339051.3189,37062,21793,496,36,1091,108,3355,175,11.49,6284,755,0.612971935,0.612971935,0.612971935,14,23,37,108,14,441,65,138,44,630,165,591,110,2832,517,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,603966.0405,2013,23609.74,3977.73,4158.04,60314,11422,4427,877,22939,4092,11563,2356,17934,3424,4596,896,2119,4537,0,1.249995,1.249995,0.143822726,1.249995,2.49999,7.215197001,0.160488858,0.416593795,8.631333759,2.564971279,53,10,4569,887,11136,2350,475,115,4841,879,1112,306,23291,4468,5401,1097,3538,825,14201,2700,1982130412,402211545,678932.4673,42.86496878,1607138.904,90.71276049,4280,632,5977,1087,5821,1107,4783,964,8563,1917,89440,98765,68450,75691,6395,1217,8850,1731,5501,1027,4761,942,2410,487,948,199,561,105,164490,179839,212431.1464,232253.6625,32171,36693,8069,1356,6405,1113,27962,5414,9.4,34571,6702,0.228425023,0.228425023,0.228425023,121,384,505,1463,419,4969,1424,5752,1130,15131,2862,6336,1101,22259,3777,1,0,0,0,1,1,0,5,6,8,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
281,598396.0845,2013,33367.18,2892.37,2877.3,1688,879,92,49,427,218,300,155,640,336,248,131,75,94,0,0,0,0,0,0,2.49999,0,0,0,0,2,0,107,56,225,122,3,2,92,46,20,9,465,235,111,60,63,33,330,175,43936632,23013358,28641.33075,74.39488403,26060.58276,69.27278109,158,79,200,107,207,109,137,73,144,75,66844,66913,58000,58082,207,110,300,156,139,72,131,69,49,25,13,7,7,3,128813,127905,188436.4189,187108.1348,26287,26520,306,161,150,74,504,263,14.7,1036,535,0.090821831,0.090821831,0.157785877,3,9,12,2,1,11,5,79,46,183,104,5,3,18,9,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,833410.5162,2013,11690.14,3427.42,3372.98,14750,1292,912,77,4219,359,2163,180,5129,461,2562,233,745,275,0,0,0,0,0,0,6.249975,0,0,1.249995,0,12,1,1197,107,1691,137,114,8,928,113,48,1,4614,365,802,53,480,29,3259,343,450552401,39976903,104597.2401,46.15290272,319308.178,128.9431053,2396,192,2044,205,1344,157,943,71,919,65,56614,55450,40672,43049,2259,212,2607,236,1227,109,860,75,421,35,162,16,109,8,91107,90533,117660.432,116919.1378,22859,23083,2234,200,1706,112,4901,488,13.79,7448,681,0.068458454,0.068458454,31.63447641,37,134,171,42,5,148,14,663,37,1796,99,477,40,1849,160,1,0,1,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,663164.5953,2013,24070.97,3515.53,3575.08,120649,16923,5873,808,55054,7252,19910,2811,30984,4787,10488,1523,3521,5151,0,0,0,0,1.249995,2.644011494,3.848389521,0,1.283786756,3.783042926,0.42186932,47,4,5501,776,27298,3589,707,93,5801,843,2409,211,34887,4442,8459,969,8861,1291,21693,3296,4029689154,600680301,606058.2395,28.47706832,1895188.733,77.72991578,12558,1686,19069,2842,13881,1853,7632,1078,14536,2308,78868,79440,53175,53929,26884,3925,20156,3046,8357,1181,6214,840,3456,447,1412,177,1197,151,169633,194417,219073.0906,251080.4681,34872,36312,18754,2516,15604,2259,50943,7182,9.12,56779,7903,1.771011847,1.771011847,2.108246143,489,1069,1558,4791,671,10927,1487,9565,1078,18418,2091,19239,2806,64123,9034,1,0,1,0,1,0,1,3,8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
284,983124.8829,2013,10730.72,2935.01,2836.62,10259,5318,1058,615,3509,1854,1547,805,2799,1421,1607,771,986,1122,0,0,0,0,0,0,1.379756734,1.237777784,0.552479829,1.634794478,0,5,2,705,329,1099,550,31,16,527,279,104,66,3726,2052,1297,796,568,283,1880,872,252813597,125470759,99062.31581,41.88669877,254139.9767,106.7914793,1699,967,1472,726,750,364,415,182,594,288,56266,53586,35388,33145,1466,770,1545,766,688,341,614,313,352,190,153,77,113,71,96351,91906,124432.8129,118692.3032,21056,19861,1249,675,1794,936,3014,1475,11.4,5345,2647,0.000780754,0.000780754,23.61123022,40,116,156,47,29,135,73,866,563,2482,1562,957,560,3973,2391,1,0,0,1,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
285,434690.277,2013,29561.07,3547.29,3369.97,114981,16245,4750,519,51215,8767,18740,2616,33419,3843,8141,657,5801,6411,0,0,0,0,0,0,9.086804127,0,0.234170959,0.480348121,0,45,1,6448,810,33161,5019,852,131,5506,491,2585,351,31915,4088,9015,1577,10865,1734,24322,3537,4150726945,589350180,618336.2018,25.19070802,1703464.02,61.69879827,10257,1656,18244,2995,13446,2408,8533,1221,18786,2284,93049,80189,59493,55288,29948,5320,21681,3069,8550,1189,5615,620,2321,268,726,68,426,29,213621,240083,275881.5365,310055.9726,45790,43552,11176,1458,12933,1909,65084,9832,8.65,52726,6408,0.831321814,0.831321814,4.106341466,439,876,1315,5086,912,12177,1966,13348,2456,24651,4322,12074,1752,33411,4198,1,1,0,0,1,0,1,0,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
286,360759.1272,2013,5472.39,4550.27,4649.4,92254,10819,6947,973,31384,3938,22256,2675,27442,2825,5672,599,2656,4692,0.330229224,0,0.36774879,0,0.36774879,0.630591491,4.423192977,0.182066281,0,2.602760461,0.330229224,24,6,6341,778,23005,2769,836,120,8806,1171,1214,101,45890,6034,10121,1318,6437,810,22911,2608,3406780451,420863134,746221.6631,48.64590706,1754802.986,101.9165404,3349,368,6203,610,8644,999,8197,1051,17890,2339,107016,112592,86669,91634,6908,783,12463,1388,8840,1145,9660,1250,4362,547,1380,183,670,70,171188,184924,221081.3004,238820.7023,35522,37246,10549,1239,8589,936,51250,6281,9.18,60973,7060,0.002201171,0.002201171,3.481913325,175,365,540,2429,283,8999,1049,2850,460,9006,1423,5318,688,21255,2639,1,1,0,0,1,0,0,0,4,3,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
287,871491.0867,2013,6476.47,3453.34,3451.56,8060,4008,577,298,2992,1503,1498,739,2287,1111,860,444,942,1179,0,0,0,0,0,0,2.49999,0,1.249995,2.272963611,0,5,2,505,275,928,490,19,4,461,137,213,167,2965,1488,403,246,285,155,1532,758,212702527,108675654,67370.49721,42.09559155,158319.4212,93.87188868,796,378,1074,574,737,355,442,236,600,309,64901,64313,49097,48876,771,402,1052,528,589,297,548,285,379,194,159,73,154,71,134011,131889,173068.9426,170328.4788,20959,21099,1425,625,1179,573,2854,1594,10.56,4084,2014,0.033806211,0.033806211,17.39256929,15,48,63,30,12,89,38,618,274,1870,861,1337,698,5280,2694,1,0,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
288,1043843.002,2014,,4913.76,5033.91,13463,2432,807,153,3358,760,2932,591,5075,756,1460,201,1654,1085,0,0,0,0,0,0,2.663200029,0,0.279163166,0,0,5,0,821,194,3964,709,547,63,1269,264,126,13,5013,972,1196,213,1954,331,2261,428,540674864,95557690,93974.85357,54.06348625,196485.3618,100.5076057,290,51,479,69,742,129,863,177,3972,688,176087,159891,122318,118300,887,148,2247,341,1125,209,1280,266,534,95,195,36,77,20,367710,336133,474880.2776,434100.058,60149,51182,903,176,667,122,7172,1380,8.89,9785,1760,0.040661389,0.040661389,0.040661389,30,67,97,210,34,707,112,128,19,377,56,1565,296,5851,1163,1,0,0,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
289,1230555.084,2014, ,3923.98,3583.45,33627,3208,2404,198,12345,1102,6407,606,9612,977,3426,374,741,943,0,0,0,0,0,0.291435016,3.12938364,0,0,0.334833902,0,24,1,2513,199,5011,410,184,18,2934,223,270,11,14039,1108,2594,178,1577,110,8601,885,1115502453,104863019,269847.1058,42.22438506,705768.2625,103.7259624,2016,314,3495,431,3975,379,3106,255,4070,332,80291,71030,67580,56239,2989,432,5199,550,3293,306,3013,240,1458,130,436,31,273,22,136133,106278,175809.4064,137253.0694,28026,28346,5034,566,3314,370,14886,1363,10.31,21024,1775,0.08148102,0.08148102,0.08148102,99,210,309,162,4,632,14,826,14,2705,36,1687,130,6527,442,1,0,0,1,2,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,427878.585,2014, ,2689.19,2546.23,15078,1605,1893,66,6582,871,1884,195,3822,351,1302,150,1101,302,1.077879044,0,0,0,0,0,2.396370545,0,1.21201572,4.826303153,1.077879044,6,4,679,75,3920,549,384,60,510,43,154,11,4999,374,2818,209,1414,119,2595,253,402119990,48148902,46871.98317,30.71752587,100425.0143,63.17172648,1635,255,1825,271,1356,130,965,134,1556,156,72102,67892,53783,42495,2432,380,2698,333,1156,133,738,71,212,18,73,9,26,3,413662,420328,285976.3448,290584.7408,31222,35592,1537,127,2363,322,6723,761,11.14,5459,525,0.170524403,0.170524403,100,80,202,282,50,9,202,17,39,5,130,11,806,108,2470,266,1,1,0,0,2,0,0,4,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
291,572459.2494,2014, ,4256.6,4273.88,38851,6009,3141,502,13368,2243,7800,1236,12234,1697,3032,455,3090,2289,0,0,0,0,0,0,0.726299801,0,0,0,0,18,0,2322,419,7916,927,447,30,3508,507,415,91,17107,2636,2939,613,2308,236,8921,1535,1315033802,196163021,277841.6692,45.61256324,650490.9898,97.6166978,1585,319,3231,427,3302,539,3238,613,6788,812,105107,86619,81919,77772,2755,372,5416,777,3650,552,3404,498,1758,300,727,128,433,83,168963,140100,218207.8169,180932.6015,35257,27704,5362,952,4009,695,17584,2424,9.14,25444,3773,1.139133385,1.139133385,1.152606355,88,261,349,799,100,2538,322,1441,245,4321,783,4212,762,16552,3151,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,1292980.851,2014, ,3067.39,3256.22,23939,5675,1602,355,7819,1837,3934,952,7401,1696,3613,925,1463,1940,0,0,0,0,0.418202966,0,2.476149119,0,0,3.311790003,0,28,9,1557,398,3621,1028,103,43,1295,252,568,297,8569,2096,1871,458,1792,556,5749,1455,690832025,177809489,178985.6088,40.42555684,503848.6624,93.33185845,3521,617,3318,793,2295,640,1467,498,2332,571,68709,71155,46992,55128,3947,1021,4177,1034,2163,500,1534,354,692,144,265,45,157,19,128917,138134,166490.2797,178393.6044,27919,30443,2723,471,2844,771,10218,2708,12.24,12440,3072,1.0155696,1.0155696,1.0155696,92,280,372,197,91,635,276,3361,462,8770,1148,591,104,2357,414,1,0,0,1,1,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
293,1612904.45,2014, ,4463.79,4275.65,3272,1179,222,80,678,249,710,241,1348,480,356,146,228,354,0,0,0,0,0,0,4.86842215,0,1.249995,1.249995,0,5,1,190,68,1021,350,58,15,329,114,37,12,1249,422,211,63,325,92,631,253,118513955,40702532,33632.49168,53.66872266,80749.07488,126.9327476,132,51,217,98,240,86,242,95,692,217,120687,110541,92518,85175,264,106,574,199,262,93,247,84,107,37,47,16,23,10,323124,309873,417299.5426,400186.4955,42533,39236,366,143,250,98,1723,579,10.49,2132,731,0.031790836,0.031790836,17.36054289,12,39,51,9,3,33,9,9,3,26,9,164,65,695,275,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
294,528569.1921,2014, ,2806.31,2973.85,18312,795,876,44,5604,258,3204,154,5716,234,3133,114,1034,370,0,0,0,0.193656441,0,1.194006365,2.49999,0,1.224704923,2.425052974,0.193656441,15,2,1375,40,4912,229,194,12,1075,43,176,6,5278,235,1062,44,1872,89,3785,160,560167170,28851753,103828.16,42.05284992,184632.7023,77.66724581,1937,88,2618,126,2122,91,1210,55,2601,160,82873,97279,57988,62422,3709,177,3630,169,1399,66,1093,68,464,30,132,8,61,2,222460,303928,264324.8821,361124.3943,37643,48674,2100,73,1907,74,8407,368,9.76,10130,463,0.031859506,0.031859506,0.157361683,84,148,232,300,29,835,65,690,23,1537,46,597,30,2178,115,1,1,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
